Id,jtbd_tags,Score,star_sentiment,vader_compound,unmet_need,is_helpful,review_year,cluster_name
251134,Pet Care,4,Positive,0.8941,0,0,2011,Mainstream Food Buyers
251134,Value & Bulk Buying,4,Positive,0.8941,0,0,2011,Mainstream Food Buyers
91215,Value & Bulk Buying,3,Neutral,0.0547,0,0,2011,Mainstream Food Buyers
91215,Repeat Purchase,3,Neutral,0.0547,0,0,2011,Mainstream Food Buyers
367077,Convenience & Speed,5,Positive,0.9357,0,0,2010,Mainstream Food Buyers
367077,Pet Care,5,Positive,0.9357,0,0,2010,Mainstream Food Buyers
367077,Quality & Freshness,5,Positive,0.9357,0,0,2010,Mainstream Food Buyers
298893,Health & Nutrition,5,Positive,0.7876,0,0,2011,Mainstream Food Buyers
298893,Taste & Enjoyment,5,Positive,0.7876,0,0,2011,Mainstream Food Buyers
372264,Health & Nutrition,5,Positive,0.9029,0,0,2011,Mainstream Food Buyers
372264,Taste & Enjoyment,5,Positive,0.9029,0,0,2011,Mainstream Food Buyers
339634,Taste & Enjoyment,2,Negative,0.8928,0,0,2012,Mainstream Food Buyers
339634,Gifting & Occasion,2,Negative,0.8928,0,0,2012,Mainstream Food Buyers
339634,Quality & Freshness,2,Negative,0.8928,0,0,2012,Mainstream Food Buyers
69955,Taste & Enjoyment,4,Positive,0.4019,0,0,2012,Mainstream Food Buyers
69955,Convenience & Speed,4,Positive,0.4019,0,0,2012,Mainstream Food Buyers
434867,Health & Nutrition,5,Positive,0.9729,0,0,2009,Tea Drinkers
434867,Taste & Enjoyment,5,Positive,0.9729,0,0,2009,Tea Drinkers
434867,Value & Bulk Buying,5,Positive,0.9729,0,0,2009,Tea Drinkers
434867,Quality & Freshness,5,Positive,0.9729,0,0,2009,Tea Drinkers
133741,Health & Nutrition,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
133741,Taste & Enjoyment,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
133741,Convenience & Speed,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
133741,Pet Care,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
133741,Value & Bulk Buying,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
133741,Quality & Freshness,5,Positive,0.9941,0,0,2012,Dedicated Cat Owners
363884,Value & Bulk Buying,3,Neutral,-0.8403,0,0,2011,Mainstream Food Buyers
363884,Quality & Freshness,3,Neutral,-0.8403,0,0,2011,Mainstream Food Buyers
55213,Family & Kids,5,Positive,0.9655,0,0,2008,Dedicated Dog Owners
55213,Pet Care,5,Positive,0.9655,0,0,2008,Dedicated Dog Owners
55213,Gifting & Occasion,5,Positive,0.9655,0,0,2008,Dedicated Dog Owners
516259,Health & Nutrition,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
516259,Taste & Enjoyment,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
516259,Convenience & Speed,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
516259,Pet Care,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
516259,Special Diet,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
516259,Quality & Freshness,5,Positive,0.9826,0,0,2012,Dedicated Dog Owners
565443,Taste & Enjoyment,5,Positive,0.9256,0,0,2012,Mainstream Food Buyers
565443,Repeat Purchase,5,Positive,0.9256,0,0,2012,Mainstream Food Buyers
504942,Unclassified,5,Positive,0.8042,0,0,2011,Mainstream Food Buyers
556904,Taste & Enjoyment,5,Positive,0.9652,0,0,2009,Dedicated Dog Owners
556904,Pet Care,5,Positive,0.9652,0,0,2009,Dedicated Dog Owners
556904,Quality & Freshness,5,Positive,0.9652,0,0,2009,Dedicated Dog Owners
472068,Value & Bulk Buying,5,Positive,0.8977,0,0,2009,Mainstream Food Buyers
410040,Taste & Enjoyment,4,Positive,0.9182,0,0,2012,Mainstream Food Buyers
410040,Family & Kids,4,Positive,0.9182,0,0,2012,Mainstream Food Buyers
410040,Value & Bulk Buying,4,Positive,0.9182,0,0,2012,Mainstream Food Buyers
174426,Taste & Enjoyment,5,Positive,0.9015,0,0,2010,Indulgent Snack Seekers
174426,Convenience & Speed,5,Positive,0.9015,0,0,2010,Indulgent Snack Seekers
174426,Pet Care,5,Positive,0.9015,0,0,2010,Indulgent Snack Seekers
167928,Health & Nutrition,5,Positive,0.9038,0,0,2008,Snack & Cooking Enthusiasts
167928,Taste & Enjoyment,5,Positive,0.9038,0,0,2008,Snack & Cooking Enthusiasts
167928,Family & Kids,5,Positive,0.9038,0,0,2008,Snack & Cooking Enthusiasts
54227,Unclassified,5,Positive,0.916,0,0,2012,Mainstream Food Buyers
93866,Taste & Enjoyment,5,Positive,0.784,0,0,2009,Coffee Aficionados
153513,Health & Nutrition,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
153513,Taste & Enjoyment,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
153513,Pet Care,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
153513,Special Diet,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
153513,Gifting & Occasion,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
153513,Quality & Freshness,5,Positive,0.9773,0,0,2011,Dedicated Dog Owners
260694,Health & Nutrition,5,Positive,0.9247,0,0,2012,Mainstream Food Buyers
260694,Taste & Enjoyment,5,Positive,0.9247,0,0,2012,Mainstream Food Buyers
260694,Value & Bulk Buying,5,Positive,0.9247,0,0,2012,Mainstream Food Buyers
64568,Taste & Enjoyment,5,Positive,0.2732,0,0,2011,Mainstream Food Buyers
241377,Taste & Enjoyment,5,Positive,0.8316,0,0,2010,Mainstream Food Buyers
494262,Taste & Enjoyment,5,Positive,0.981,0,0,2007,Tea Drinkers
55613,Taste & Enjoyment,4,Positive,0.9349,0,0,2011,Mainstream Food Buyers
55613,Pet Care,4,Positive,0.9349,0,0,2011,Mainstream Food Buyers
55613,Quality & Freshness,4,Positive,0.9349,0,0,2011,Mainstream Food Buyers
55613,Repeat Purchase,4,Positive,0.9349,0,0,2011,Mainstream Food Buyers
262495,Family & Kids,5,Positive,0.8442,0,0,2012,Mainstream Food Buyers
262495,Value & Bulk Buying,5,Positive,0.8442,0,0,2012,Mainstream Food Buyers
262495,Gifting & Occasion,5,Positive,0.8442,0,0,2012,Mainstream Food Buyers
262495,Quality & Freshness,5,Positive,0.8442,0,0,2012,Mainstream Food Buyers
204125,Taste & Enjoyment,5,Positive,0.886,0,0,2007,Tea Drinkers
374236,Taste & Enjoyment,5,Positive,0.8375,0,0,2011,Mainstream Food Buyers
374236,Convenience & Speed,5,Positive,0.8375,0,0,2011,Mainstream Food Buyers
374236,Pet Care,5,Positive,0.8375,0,0,2011,Mainstream Food Buyers
67259,Taste & Enjoyment,1,Negative,-0.9268,0,0,2012,Mainstream Food Buyers
67259,Convenience & Speed,1,Negative,-0.9268,0,0,2012,Mainstream Food Buyers
450479,Health & Nutrition,5,Positive,0.9178,0,0,2010,Mainstream Food Buyers
450479,Taste & Enjoyment,5,Positive,0.9178,0,0,2010,Mainstream Food Buyers
450479,Convenience & Speed,5,Positive,0.9178,0,0,2010,Mainstream Food Buyers
450479,Repeat Purchase,5,Positive,0.9178,0,0,2010,Mainstream Food Buyers
275581,Taste & Enjoyment,5,Positive,0.8689,0,0,2012,Coffee Aficionados
487739,Health & Nutrition,5,Positive,0.9152,0,0,2012,Mainstream Food Buyers
487739,Family & Kids,5,Positive,0.9152,0,0,2012,Mainstream Food Buyers
487739,Value & Bulk Buying,5,Positive,0.9152,0,0,2012,Mainstream Food Buyers
343013,Health & Nutrition,5,Positive,0.9,0,0,2008,Mainstream Food Buyers
343013,Quality & Freshness,5,Positive,0.9,0,0,2008,Mainstream Food Buyers
343013,Repeat Purchase,5,Positive,0.9,0,0,2008,Mainstream Food Buyers
39648,Taste & Enjoyment,4,Positive,0.7412,0,0,2012,Dedicated Cat Owners
39648,Pet Care,4,Positive,0.7412,0,0,2012,Dedicated Cat Owners
39648,Quality & Freshness,4,Positive,0.7412,0,0,2012,Dedicated Cat Owners
253157,Taste & Enjoyment,2,Negative,0.7976,0,0,2012,Coffee Aficionados
253157,Convenience & Speed,2,Negative,0.7976,0,0,2012,Coffee Aficionados
253157,Repeat Purchase,2,Negative,0.7976,0,0,2012,Coffee Aficionados
346785,Taste & Enjoyment,3,Neutral,0.7684,0,0,2012,Mainstream Food Buyers
346785,Convenience & Speed,3,Neutral,0.7684,0,0,2012,Mainstream Food Buyers
346785,Pet Care,3,Neutral,0.7684,0,0,2012,Mainstream Food Buyers
463603,Taste & Enjoyment,5,Positive,0.9536,0,0,2012,Coffee Aficionados
463603,Value & Bulk Buying,5,Positive,0.9536,0,0,2012,Coffee Aficionados
463603,Quality & Freshness,5,Positive,0.9536,0,0,2012,Coffee Aficionados
137567,Value & Bulk Buying,5,Positive,0.9248,0,0,2011,Mainstream Food Buyers
470184,Health & Nutrition,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
470184,Taste & Enjoyment,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
470184,Convenience & Speed,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
470184,Family & Kids,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
470184,Special Diet,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
470184,Value & Bulk Buying,3,Neutral,0.9794,0,0,2012,Indulgent Snack Seekers
118686,Taste & Enjoyment,5,Positive,0.9287,0,0,2012,Mainstream Food Buyers
118686,Family & Kids,5,Positive,0.9287,0,0,2012,Mainstream Food Buyers
394116,Health & Nutrition,5,Positive,0.6783,0,0,2012,Mainstream Food Buyers
394116,Taste & Enjoyment,5,Positive,0.6783,0,0,2012,Mainstream Food Buyers
394116,Repeat Purchase,5,Positive,0.6783,0,0,2012,Mainstream Food Buyers
69984,Taste & Enjoyment,5,Positive,0.9755,0,0,2011,Tea Drinkers
69984,Quality & Freshness,5,Positive,0.9755,0,0,2011,Tea Drinkers
145391,Taste & Enjoyment,2,Negative,0.5425,0,0,2011,Tea Drinkers
145391,Family & Kids,2,Negative,0.5425,0,0,2011,Tea Drinkers
536996,Taste & Enjoyment,5,Positive,0.9862,0,0,2011,Mainstream Food Buyers
536996,Value & Bulk Buying,5,Positive,0.9862,0,0,2011,Mainstream Food Buyers
358509,Taste & Enjoyment,5,Positive,0.7579,0,0,2011,Coffee Aficionados
358509,Convenience & Speed,5,Positive,0.7579,0,0,2011,Coffee Aficionados
358509,Value & Bulk Buying,5,Positive,0.7579,0,0,2011,Coffee Aficionados
355698,Quality & Freshness,5,Positive,0.7291,0,0,2012,Mainstream Food Buyers
67795,Health & Nutrition,5,Positive,0.9079,0,0,2008,Snack & Cooking Enthusiasts
67795,Taste & Enjoyment,5,Positive,0.9079,0,0,2008,Snack & Cooking Enthusiasts
67795,Gifting & Occasion,5,Positive,0.9079,0,0,2008,Snack & Cooking Enthusiasts
67795,Quality & Freshness,5,Positive,0.9079,0,0,2008,Snack & Cooking Enthusiasts
67795,Repeat Purchase,5,Positive,0.9079,0,0,2008,Snack & Cooking Enthusiasts
56583,Taste & Enjoyment,5,Positive,0.9367,0,0,2008,Snack & Cooking Enthusiasts
56583,Value & Bulk Buying,5,Positive,0.9367,0,0,2008,Snack & Cooking Enthusiasts
65465,Taste & Enjoyment,2,Negative,0.5719,0,0,2008,Snack & Cooking Enthusiasts
282343,Taste & Enjoyment,3,Neutral,0.4599,0,0,2012,Mainstream Food Buyers
282343,Special Diet,3,Neutral,0.4599,0,0,2012,Mainstream Food Buyers
156988,Taste & Enjoyment,5,Positive,0.9695,0,0,2012,Snack & Cooking Enthusiasts
381754,Health & Nutrition,5,Positive,0.9523,0,0,2008,Mainstream Food Buyers
381754,Taste & Enjoyment,5,Positive,0.9523,0,0,2008,Mainstream Food Buyers
381754,Special Diet,5,Positive,0.9523,0,0,2008,Mainstream Food Buyers
134710,Taste & Enjoyment,5,Positive,0.9442,0,0,2012,Mainstream Food Buyers
134710,Value & Bulk Buying,5,Positive,0.9442,0,0,2012,Mainstream Food Buyers
422620,Taste & Enjoyment,2,Negative,-0.9423,0,0,2011,Mainstream Food Buyers
422620,Value & Bulk Buying,2,Negative,-0.9423,0,0,2011,Mainstream Food Buyers
422620,Quality & Freshness,2,Negative,-0.9423,0,0,2011,Mainstream Food Buyers
362592,Taste & Enjoyment,5,Positive,0.9765,0,0,2010,Coffee Aficionados
362592,Gifting & Occasion,5,Positive,0.9765,0,0,2010,Coffee Aficionados
169343,Family & Kids,5,Positive,0.5826,0,0,2009,Mainstream Food Buyers
169343,Value & Bulk Buying,5,Positive,0.5826,0,0,2009,Mainstream Food Buyers
169343,Quality & Freshness,5,Positive,0.5826,0,0,2009,Mainstream Food Buyers
169343,Repeat Purchase,5,Positive,0.5826,0,0,2009,Mainstream Food Buyers
254470,Health & Nutrition,5,Positive,0.765,0,0,2011,Snack & Cooking Enthusiasts
254470,Taste & Enjoyment,5,Positive,0.765,0,0,2011,Snack & Cooking Enthusiasts
254470,Family & Kids,5,Positive,0.765,0,0,2011,Snack & Cooking Enthusiasts
331885,Convenience & Speed,3,Neutral,0.6114,0,0,2007,Mainstream Food Buyers
444508,Taste & Enjoyment,5,Positive,0.906,0,0,2011,Mainstream Food Buyers
444508,Family & Kids,5,Positive,0.906,0,0,2011,Mainstream Food Buyers
444508,Quality & Freshness,5,Positive,0.906,0,0,2011,Mainstream Food Buyers
319600,Health & Nutrition,5,Positive,0.7935,0,0,2008,Mainstream Food Buyers
319600,Taste & Enjoyment,5,Positive,0.7935,0,0,2008,Mainstream Food Buyers
319600,Value & Bulk Buying,5,Positive,0.7935,0,0,2008,Mainstream Food Buyers
364856,Taste & Enjoyment,5,Positive,0.6644,0,0,2011,Snack & Cooking Enthusiasts
364856,Convenience & Speed,5,Positive,0.6644,0,0,2011,Snack & Cooking Enthusiasts
364856,Value & Bulk Buying,5,Positive,0.6644,0,0,2011,Snack & Cooking Enthusiasts
156978,Family & Kids,5,Positive,0.8988,0,0,2012,Mainstream Food Buyers
9626,Taste & Enjoyment,5,Positive,0.9671,0,0,2011,Mainstream Food Buyers
9626,Value & Bulk Buying,5,Positive,0.9671,0,0,2011,Mainstream Food Buyers
38392,Health & Nutrition,5,Positive,0.8591,0,0,2011,Dedicated Dog Owners
38392,Pet Care,5,Positive,0.8591,0,0,2011,Dedicated Dog Owners
164829,Taste & Enjoyment,4,Positive,0.9556,0,0,2008,Snack & Cooking Enthusiasts
164829,Family & Kids,4,Positive,0.9556,0,0,2008,Snack & Cooking Enthusiasts
111999,Convenience & Speed,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
111999,Pet Care,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
111999,Special Diet,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
111999,Value & Bulk Buying,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
111999,Quality & Freshness,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
111999,Repeat Purchase,4,Positive,-0.924,0,0,2012,Dedicated Dog Owners
413271,Taste & Enjoyment,3,Neutral,0.7184,0,0,2012,Mainstream Food Buyers
434045,Unclassified,4,Positive,0.4404,0,0,2012,Mainstream Food Buyers
174209,Taste & Enjoyment,1,Negative,0.229,0,0,2008,Mainstream Food Buyers
174209,Family & Kids,1,Negative,0.229,0,0,2008,Mainstream Food Buyers
374726,Health & Nutrition,5,Positive,0.959,0,0,2011,Dedicated Dog Owners
374726,Family & Kids,5,Positive,0.959,0,0,2011,Dedicated Dog Owners
374726,Pet Care,5,Positive,0.959,0,0,2011,Dedicated Dog Owners
374726,Repeat Purchase,5,Positive,0.959,0,0,2011,Dedicated Dog Owners
431709,Taste & Enjoyment,5,Positive,0.2466,0,0,2010,Coffee Aficionados
431709,Value & Bulk Buying,5,Positive,0.2466,0,0,2010,Coffee Aficionados
412952,Health & Nutrition,5,Positive,0.9343,0,0,2008,Mainstream Food Buyers
412952,Taste & Enjoyment,5,Positive,0.9343,0,0,2008,Mainstream Food Buyers
412952,Value & Bulk Buying,5,Positive,0.9343,0,0,2008,Mainstream Food Buyers
412952,Quality & Freshness,5,Positive,0.9343,0,0,2008,Mainstream Food Buyers
56768,Repeat Purchase,5,Positive,0.9582,0,0,2010,Mainstream Food Buyers
135890,Health & Nutrition,5,Positive,0.9671,0,0,2009,Mainstream Food Buyers
245359,Taste & Enjoyment,5,Positive,0.9117,0,0,2012,Coffee Aficionados
245359,Value & Bulk Buying,5,Positive,0.9117,0,0,2012,Coffee Aficionados
522258,Repeat Purchase,4,Positive,0.807,0,0,2012,Mainstream Food Buyers
110083,Taste & Enjoyment,5,Positive,0.9241,0,0,2012,Coffee Aficionados
110083,Convenience & Speed,5,Positive,0.9241,0,0,2012,Coffee Aficionados
110083,Quality & Freshness,5,Positive,0.9241,0,0,2012,Coffee Aficionados
179651,Taste & Enjoyment,5,Positive,0.7783,0,0,2010,Mainstream Food Buyers
540757,Health & Nutrition,5,Positive,-0.69,0,0,2010,Mainstream Food Buyers
515614,Taste & Enjoyment,4,Positive,0.6369,0,0,2010,Mainstream Food Buyers
515614,Family & Kids,4,Positive,0.6369,0,0,2010,Mainstream Food Buyers
515614,Repeat Purchase,4,Positive,0.6369,0,0,2010,Mainstream Food Buyers
232065,Taste & Enjoyment,5,Positive,0.1729,0,0,2011,Mainstream Food Buyers
232065,Value & Bulk Buying,5,Positive,0.1729,0,0,2011,Mainstream Food Buyers
93693,Health & Nutrition,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
93693,Convenience & Speed,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
93693,Family & Kids,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
93693,Pet Care,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
93693,Value & Bulk Buying,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
93693,Quality & Freshness,5,Positive,0.9888,0,0,2010,Dedicated Dog Owners
387940,Health & Nutrition,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
387940,Taste & Enjoyment,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
387940,Convenience & Speed,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
387940,Family & Kids,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
387940,Pet Care,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
387940,Quality & Freshness,4,Positive,0.9224,0,0,2012,Mainstream Food Buyers
509319,Quality & Freshness,5,Positive,0.3384,0,0,2011,Mainstream Food Buyers
410844,Health & Nutrition,3,Neutral,0.9075,0,0,2009,Snack & Cooking Enthusiasts
410844,Taste & Enjoyment,3,Neutral,0.9075,0,0,2009,Snack & Cooking Enthusiasts
410844,Value & Bulk Buying,3,Neutral,0.9075,0,0,2009,Snack & Cooking Enthusiasts
410844,Quality & Freshness,3,Neutral,0.9075,0,0,2009,Snack & Cooking Enthusiasts
410844,Repeat Purchase,3,Neutral,0.9075,0,0,2009,Snack & Cooking Enthusiasts
549556,Health & Nutrition,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
549556,Taste & Enjoyment,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
549556,Family & Kids,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
549556,Pet Care,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
549556,Value & Bulk Buying,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
549556,Quality & Freshness,5,Positive,0.9575,0,0,2011,Snack & Cooking Enthusiasts
294307,Taste & Enjoyment,1,Negative,-0.9838,0,0,2012,Mainstream Food Buyers
294307,Value & Bulk Buying,1,Negative,-0.9838,0,0,2012,Mainstream Food Buyers
311343,Taste & Enjoyment,4,Positive,0.5859,0,0,2007,Indulgent Snack Seekers
311343,Quality & Freshness,4,Positive,0.5859,0,0,2007,Indulgent Snack Seekers
408927,Health & Nutrition,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
408927,Taste & Enjoyment,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
408927,Pet Care,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
408927,Value & Bulk Buying,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
408927,Quality & Freshness,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
408927,Repeat Purchase,5,Positive,0.9925,0,0,2010,Mainstream Food Buyers
324452,Value & Bulk Buying,4,Positive,0.1747,0,0,2011,Mainstream Food Buyers
28013,Value & Bulk Buying,3,Neutral,0.2382,0,0,2012,Mainstream Food Buyers
28013,Quality & Freshness,3,Neutral,0.2382,0,0,2012,Mainstream Food Buyers
147903,Taste & Enjoyment,5,Positive,0.811,0,0,2012,Mainstream Food Buyers
147903,Convenience & Speed,5,Positive,0.811,0,0,2012,Mainstream Food Buyers
486786,Health & Nutrition,5,Positive,0.8976,0,0,2012,Mainstream Food Buyers
486786,Taste & Enjoyment,5,Positive,0.8976,0,0,2012,Mainstream Food Buyers
486786,Family & Kids,5,Positive,0.8976,0,0,2012,Mainstream Food Buyers
15258,Taste & Enjoyment,3,Neutral,-0.3612,0,0,2011,Indulgent Snack Seekers
15258,Family & Kids,3,Neutral,-0.3612,0,0,2011,Indulgent Snack Seekers
506706,Pet Care,5,Positive,0.7438,0,0,2009,Dedicated Dog Owners
326663,Taste & Enjoyment,5,Positive,-0.6809,0,0,2009,Mainstream Food Buyers
326663,Repeat Purchase,5,Positive,-0.6809,0,0,2009,Mainstream Food Buyers
264965,Taste & Enjoyment,5,Positive,-0.3612,0,0,2012,Coffee Aficionados
264965,Convenience & Speed,5,Positive,-0.3612,0,0,2012,Coffee Aficionados
264965,Value & Bulk Buying,5,Positive,-0.3612,0,0,2012,Coffee Aficionados
273727,Health & Nutrition,4,Positive,0.9505,0,0,2010,Dedicated Dog Owners
273727,Family & Kids,4,Positive,0.9505,0,0,2010,Dedicated Dog Owners
273727,Pet Care,4,Positive,0.9505,0,0,2010,Dedicated Dog Owners
126921,Health & Nutrition,5,Positive,0.9545,0,0,2012,Tea Drinkers
126921,Taste & Enjoyment,5,Positive,0.9545,0,0,2012,Tea Drinkers
126921,Value & Bulk Buying,5,Positive,0.9545,0,0,2012,Tea Drinkers
126921,Quality & Freshness,5,Positive,0.9545,0,0,2012,Tea Drinkers
477314,Taste & Enjoyment,3,Neutral,0.6996,0,0,2010,Tea Drinkers
483827,Health & Nutrition,3,Neutral,0.6334,0,0,2011,Mainstream Food Buyers
483827,Taste & Enjoyment,3,Neutral,0.6334,0,0,2011,Mainstream Food Buyers
483827,Convenience & Speed,3,Neutral,0.6334,0,0,2011,Mainstream Food Buyers
77990,Health & Nutrition,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
77990,Taste & Enjoyment,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
77990,Convenience & Speed,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
77990,Pet Care,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
77990,Special Diet,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
77990,Repeat Purchase,3,Neutral,0.9916,0,0,2011,Dedicated Cat Owners
287131,Gifting & Occasion,5,Positive,0.8979,0,0,2010,Mainstream Food Buyers
87730,Taste & Enjoyment,1,Negative,-0.2619,1,0,2011,Mainstream Food Buyers
87730,Quality & Freshness,1,Negative,-0.2619,1,0,2011,Mainstream Food Buyers
295717,Taste & Enjoyment,4,Positive,0.9348,0,0,2012,Mainstream Food Buyers
295717,Family & Kids,4,Positive,0.9348,0,0,2012,Mainstream Food Buyers
295717,Value & Bulk Buying,4,Positive,0.9348,0,0,2012,Mainstream Food Buyers
222437,Taste & Enjoyment,4,Positive,0.7871,0,0,2012,Mainstream Food Buyers
222437,Convenience & Speed,4,Positive,0.7871,0,0,2012,Mainstream Food Buyers
222437,Value & Bulk Buying,4,Positive,0.7871,0,0,2012,Mainstream Food Buyers
331861,Taste & Enjoyment,5,Positive,0.9312,0,0,2008,Snack & Cooking Enthusiasts
331861,Value & Bulk Buying,5,Positive,0.9312,0,0,2008,Snack & Cooking Enthusiasts
367830,Taste & Enjoyment,5,Positive,0.9944,0,0,2012,Snack & Cooking Enthusiasts
367830,Family & Kids,5,Positive,0.9944,0,0,2012,Snack & Cooking Enthusiasts
367830,Quality & Freshness,5,Positive,0.9944,0,0,2012,Snack & Cooking Enthusiasts
292331,Health & Nutrition,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
292331,Taste & Enjoyment,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
292331,Family & Kids,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
292331,Special Diet,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
292331,Gifting & Occasion,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
292331,Quality & Freshness,5,Positive,0.9736,0,0,2010,Mainstream Food Buyers
360887,Convenience & Speed,5,Positive,0.9734,0,0,2012,Dedicated Dog Owners
360887,Pet Care,5,Positive,0.9734,0,0,2012,Dedicated Dog Owners
273451,Health & Nutrition,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
273451,Taste & Enjoyment,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
273451,Family & Kids,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
273451,Pet Care,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
273451,Value & Bulk Buying,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
273451,Quality & Freshness,4,Positive,0.9924,0,0,2012,Dedicated Cat Owners
287010,Health & Nutrition,3,Neutral,0.9549,0,0,2012,Dedicated Cat Owners
287010,Pet Care,3,Neutral,0.9549,0,0,2012,Dedicated Cat Owners
287010,Value & Bulk Buying,3,Neutral,0.9549,0,0,2012,Dedicated Cat Owners
337961,Taste & Enjoyment,5,Positive,0.7096,0,0,2011,Coffee Aficionados
337961,Value & Bulk Buying,5,Positive,0.7096,0,0,2011,Coffee Aficionados
337961,Quality & Freshness,5,Positive,0.7096,0,0,2011,Coffee Aficionados
236558,Value & Bulk Buying,5,Positive,0.9462,0,0,2010,Mainstream Food Buyers
393251,Unclassified,1,Negative,0.6124,0,0,2011,Mainstream Food Buyers
481876,Taste & Enjoyment,5,Positive,0.9376,0,0,2010,Mainstream Food Buyers
481876,Quality & Freshness,5,Positive,0.9376,0,0,2010,Mainstream Food Buyers
166191,Taste & Enjoyment,5,Positive,0.8268,0,0,2011,Mainstream Food Buyers
166191,Pet Care,5,Positive,0.8268,0,0,2011,Mainstream Food Buyers
37892,Taste & Enjoyment,5,Positive,0.575,0,0,2011,Tea Drinkers
82217,Pet Care,5,Positive,0.9312,0,0,2011,Dedicated Dog Owners
328196,Unclassified,5,Positive,0.9688,0,0,2009,Mainstream Food Buyers
550819,Health & Nutrition,5,Positive,0.9432,0,0,2011,Snack & Cooking Enthusiasts
302669,Taste & Enjoyment,5,Positive,0.9293,0,0,2008,Coffee Aficionados
302669,Quality & Freshness,5,Positive,0.9293,0,0,2008,Coffee Aficionados
544813,Taste & Enjoyment,5,Positive,0.9314,0,0,2012,Mainstream Food Buyers
544813,Convenience & Speed,5,Positive,0.9314,0,0,2012,Mainstream Food Buyers
544813,Family & Kids,5,Positive,0.9314,0,0,2012,Mainstream Food Buyers
544813,Special Diet,5,Positive,0.9314,0,0,2012,Mainstream Food Buyers
133872,Taste & Enjoyment,1,Negative,-0.9374,0,0,2009,Tea Drinkers
362599,Taste & Enjoyment,5,Positive,0.6597,0,0,2010,Coffee Aficionados
362599,Value & Bulk Buying,5,Positive,0.6597,0,0,2010,Coffee Aficionados
448281,Health & Nutrition,1,Negative,-0.8523,0,0,2012,Indulgent Snack Seekers
